trade_date,actual_price,naive_price,ridge_price,ridge_error,naive_error,是否冲突窗口
2019-10-08,58.12,59.43,58.29810807508783,0.17810807508783455,1.3100000000000023,False
2019-10-09,58.32,58.12,57.13531120279375,-1.184688797206249,-0.20000000000000284,False
2019-10-10,59.53,58.32,57.595095006176464,-1.9349049938235368,-1.2100000000000009,False
2019-10-11,60.68,59.53,59.179076877244384,-1.5009231227556157,-1.1499999999999986,False
2019-10-14,59.16,60.68,60.580078707551905,1.4200787075519088,1.5200000000000031,False
2019-10-15,58.9,59.16,58.94241981915686,0.042419819156862104,0.259999999999998,False
2019-10-16,59.06,58.9,58.8115329085771,-0.2484670914229028,-0.1600000000000037,False
2019-10-17,59.5,59.06,58.999745802235424,-0.5002541977645762,-0.4399999999999977,False
2019-10-18,59.06,59.5,59.54174865483348,0.4817486548334742,0.4399999999999977,False
2019-10-21,58.8,59.06,59.039116955178905,0.23911695517890763,0.2600000000000051,False
2019-10-22,59.36,58.8,58.82792368482302,-0.5320763151769796,-0.5600000000000023,False
2019-10-23,60.84,59.36,59.40190156661896,-1.4380984333810432,-1.480000000000004,False
2019-10-24,61.1,60.84,60.90070945469825,-0.19929054530174994,-0.259999999999998,False
2019-10-25,61.65,61.1,61.11480957074422,-0.5351904292557776,-0.5499999999999972,False
2019-10-28,61.27,61.65,61.65204472243085,0.3820447224308481,0.37999999999999545,False
2019-10-29,61.25,61.27,61.22085336512049,-0.029146634879509747,0.020000000000003126,False
2019-10-30,60.21,61.25,61.2803217332224,1.0703217332224,1.0399999999999991,False
2019-10-31,59.6,60.21,60.20797177705837,0.607971777058367,0.6099999999999994,False
2019-11-01,61.55,59.6,59.634569182926185,-1.915430817073812,-1.9499999999999957,False
2019-11-04,62.11,61.55,61.6583006057585,-0.4516993942415013,-0.5600000000000023,False
2019-11-05,62.97,62.11,62.21647041792701,-0.7535295820729857,-0.8599999999999994,False
2019-11-06,61.79,62.97,63.147327725844214,1.3573277258442147,1.1799999999999997,False
2019-11-07,62.38,61.79,61.75770923133228,-0.6222907686677246,-0.5900000000000034,False
2019-11-08,62.61,62.38,62.427839249560435,-0.18216075043956437,-0.22999999999999687,False
2019-11-11,62.3,62.61,62.59404860851971,0.2940486085197094,0.3100000000000023,False
2019-11-12,62.0,62.3,62.38829357038689,0.3882935703868924,0.29999999999999716,False
2019-11-13,62.63,62.0,62.17502989060338,-0.4549701093966192,-0.6300000000000026,False
2019-11-14,62.41,62.63,62.82215862361328,0.41215862361327993,0.22000000000000597,False
2019-11-15,63.45,62.41,62.61661817022188,-0.8333818297781264,-1.0400000000000063,False
2019-11-18,61.37,63.45,63.59703811444039,2.22703811444039,2.0800000000000054,False
2019-11-19,59.96,61.37,61.319441120079446,1.3594411200794454,1.4099999999999966,False
2019-11-20,61.53,59.96,59.792355742080886,-1.737644257919115,-1.5700000000000003,False
2019-11-21,62.63,61.53,61.48502724383219,-1.1449727561678102,-1.1000000000000014,False
2019-11-22,62.51,62.63,62.66589082146163,0.15589082146163236,0.12000000000000455,False
2019-11-25,62.58,62.51,62.641180350125836,0.06118035012583789,-0.07000000000000028,False
2019-11-26,63.03,62.58,62.708048607192545,-0.3219513928074562,-0.45000000000000284,False
2019-11-27,63.09,63.03,63.17580198959563,0.08580198959562324,-0.060000000000002274,False
2019-11-28,63.28,63.09,63.12263079684548,-0.15736920315452352,-0.18999999999999773,False
2019-11-29,60.73,63.28,63.346920689678875,2.616920689678878,2.5500000000000043,False
2019-12-02,60.89,60.73,60.40591466657682,-0.48408533342318094,-0.1600000000000037,False
2019-12-03,61.16,60.89,60.75302314718127,-0.40697685281872964,-0.269999999999996,False
2019-12-04,63.03,61.16,61.02790231098199,-2.002097689018008,-1.8700000000000045,False
2019-12-05,63.28,63.03,63.038907653700086,-0.24109234629991505,-0.25,False
2019-12-06,64.27,63.28,63.29431409780544,-0.9756859021945559,-0.9899999999999949,False
2019-12-09,64.04,64.27,64.33286344798466,0.2928634479846579,0.22999999999998977,False
2019-12-10,64.18,64.04,64.12781264328316,-0.052187356716842714,-0.14000000000000057,False
2019-12-11,63.95,64.18,64.26868000238063,0.3186800023806313,0.23000000000000398,False
2019-12-12,63.56,63.95,64.07751452634119,0.5175145263411878,0.39000000000000057,False
2019-12-13,64.02,63.56,63.72764270469708,-0.29235729530291366,-0.45999999999999375,False
2019-12-16,64.37,64.02,64.15198578020657,-0.2180142197934316,-0.3500000000000085,False
2019-12-17,64.8,64.37,64.45960188793994,-0.34039811206005766,-0.4299999999999926,False
2019-12-18,65.23,64.8,64.85077164531934,-0.37922835468066296,-0.4300000000000068,False
2019-12-19,65.62,65.23,65.25631364804171,-0.36368635195829313,-0.39000000000000057,False
2019-12-20,65.25,65.62,65.64775820367812,0.39775820367812287,0.37000000000000455,False
2019-12-23,65.6,65.25,65.2615218707927,-0.3384781292072887,-0.3499999999999943,False
2019-12-24,66.19,65.6,65.65633703698762,-0.5336629630123753,-0.5900000000000034,False
2019-12-26,66.81,66.19,66.26749436847078,-0.5425056315292238,-0.6200000000000045,False
2019-12-27,66.81,66.81,66.8648376518203,0.054837651820292876,0.0,False
2019-12-30,66.67,66.81,66.92189793837854,0.2518979383785336,0.14000000000000057,False
2019-12-31,66.03,66.67,66.83652461716241,0.8065246171624096,0.6400000000000006,False
2020-01-02,66.34,66.03,66.23647785517464,-0.10352214482536226,-0.3100000000000023,False
2020-01-03,68.7,66.34,66.51173803482774,-2.1882619651722592,-2.3599999999999994,False
2020-01-06,68.55,68.7,68.84788190042038,0.29788190042037854,0.15000000000000568,False
2020-01-07,68.51,68.55,68.61033631972914,0.10033631972913781,0.03999999999999204,False
2020-01-08,65.77,68.51,68.75789134893348,2.9878913489334877,2.740000000000009,False
2020-01-09,65.32,65.77,65.38453636728173,0.06453636728173251,0.45000000000000284,False
2020-01-10,65.1,65.32,65.35803519826122,0.2580351982612257,0.21999999999999886,False
2020-01-13,64.23,65.1,65.21237689453966,0.9823768945396552,0.8699999999999903,False
2020-01-14,64.46,64.23,64.37844840736382,-0.08155159263617406,-0.22999999999998977,False
2020-01-15,64.27,64.46,64.60043702916327,0.3304370291632779,0.18999999999999773,False
2020-01-16,64.67,64.27,64.4357012539135,-0.2342987460864947,-0.4000000000000057,False
2020-01-17,65.35,64.67,64.81758094703888,-0.5324190529611172,-0.6799999999999926,False
2020-01-20,64.35,65.35,65.49641497394832,1.1464149739483247,1.0,False
2020-01-21,63.78,64.35,64.361565430935,0.5815654309350009,0.5699999999999932,False
2020-01-22,61.87,63.78,63.828201189131946,1.9582011891319482,1.9100000000000037,False
2020-01-23,61.28,61.87,61.78986677542137,0.5098667754213722,0.5899999999999963,False
2020-01-24,59.85,61.87,61.89268323706184,2.042683237061837,2.019999999999996,False
2020-01-27,58.15,61.87,61.7052557270659,3.555255727065898,3.719999999999999,False
2020-01-28,59.3,61.87,61.43807975142666,2.138079751426666,2.5700000000000003,False
2020-01-29,58.68,61.87,61.22997104743852,2.549971047438518,3.1899999999999977,False
2020-01-30,58.09,61.87,60.96364261187927,2.8736426118792693,3.779999999999994,False
2020-01-31,56.66,61.87,60.62828690840611,3.968286908406114,5.210000000000001,False
2020-02-03,54.2,61.28,59.44387459606283,5.243874596062824,7.079999999999998,False
2020-02-04,53.83,54.2,51.75666552068143,-2.073334479318568,0.37000000000000455,False
2020-02-05,55.58,53.83,52.166099220591136,-3.4139007794088627,-1.75,False
2020-02-06,55.12,55.58,54.81111422377294,-0.3088857762270578,0.46000000000000085,False
2020-02-07,54.5,55.12,54.720605026149414,0.22060502614941413,0.6199999999999974,False
2020-02-10,53.4,54.5,54.24305722924933,0.8430572292493324,1.1000000000000014,False
2020-02-11,54.25,53.4,53.10386503867989,-1.146134961320108,-0.8500000000000014,False
2020-02-12,56.36,54.25,54.19729439229567,-2.162705607704332,-2.1099999999999994,False
2020-02-13,56.48,56.36,56.49910888308933,0.019108883089330675,-0.11999999999999744,False
2020-02-14,57.1,56.48,56.53987147893688,-0.5601285210631204,-0.6200000000000045,False
2020-02-17,57.37,57.1,57.23776942586585,-0.13223057413414807,-0.269999999999996,False
2020-02-18,57.42,57.37,57.336015503506815,-0.08398449649318707,-0.05000000000000426,False
2020-02-19,58.96,57.42,57.358781518820635,-1.601218481179366,-1.5399999999999991,False
2020-02-20,58.6,58.96,59.00717913662072,0.40717913662071936,0.35999999999999943,False
2020-02-21,57.82,58.6,58.59332039017192,0.7733203901719179,0.7800000000000011,False
2020-02-24,55.67,57.82,57.747304038936264,2.077304038936262,2.1499999999999986,False
2020-02-25,54.27,55.67,55.348622585615104,1.0786225856151006,1.3999999999999986,False
2020-02-26,52.86,54.27,53.915244458293095,1.055244458293096,1.4100000000000037,False
2020-02-27,50.95,52.86,52.390604017568364,1.4406040175683614,1.9099999999999966,False
2020-02-28,50.09,50.95,50.42534081654966,0.3353408165496532,0.8599999999999994,False
2020-03-02,53.06,50.09,49.642252705565866,-3.417747294434136,-2.969999999999999,False
2020-03-03,51.6,53.06,53.10817154360386,1.5081715436038579,1.4600000000000009,False
2020-03-04,51.51,51.6,51.36766369578195,-0.14233630421804833,0.09000000000000341,False
2020-03-05,50.18,51.51,51.41198924317267,1.23198924317267,1.3299999999999983,False
2020-03-06,45.5,50.18,49.96884748827387,4.468847488273873,4.68,False
2020-03-09,35.03,45.5,44.70962563094596,9.679625630945957,10.469999999999999,False
2020-03-10,37.78,35.03,32.65642578300693,-5.12357421699307,-2.75,False
2020-03-11,37.22,37.78,37.67621500928687,0.456215009286872,0.5600000000000023,False
2020-03-12,34.66,37.22,36.7462481202644,2.0862481202644005,2.5600000000000023,False
2020-03-13,36.35,34.66,34.064355556687815,-2.2856444433121865,-1.6900000000000048,False
2020-03-16,31.44,36.35,36.86397976069984,5.42397976069984,4.91,False
2020-03-17,30.5,31.44,30.473218477770217,-0.026781522229782695,0.9400000000000013,False
2020-03-18,28.2,30.5,29.939263154737993,1.7392631547379942,2.3000000000000007,False
2020-03-19,29.97,28.2,26.960254950822236,-3.009745049177763,-1.7699999999999996,False
2020-03-20,29.35,29.97,29.650449844357787,0.3004498443577859,0.6199999999999974,False
2020-03-23,29.81,29.35,28.892254898151606,-0.9177451018483929,-0.4599999999999973,False
2020-03-24,30.27,29.81,29.632774476360503,-0.637225523639497,-0.46000000000000085,False
2020-03-25,30.05,30.27,30.062580219993,0.012580219992997854,0.21999999999999886,False
2020-03-26,29.31,30.05,29.998167334742632,0.6881673347426336,0.740000000000002,False
2020-03-27,28.25,29.31,29.05160651262397,0.8016065126239695,1.0599999999999987,False
2020-03-30,26.45,28.25,28.05835121029281,1.6083512102928097,1.8000000000000007,False
2020-03-31,25.92,26.45,26.072481654478583,0.15248165447858142,0.5299999999999976,False
2020-04-01,25.6,25.92,25.514275181761057,-0.08572481823894407,0.3200000000000003,False
2020-04-02,29.69,25.6,25.205630925794356,-4.484369074205645,-4.09,False
2020-04-03,34.65,29.69,29.355230849598026,-5.294769150401972,-4.959999999999997,False
2020-04-06,33.27,29.69,31.042530747556885,-2.227469252443118,-3.580000000000002,False
2020-04-07,32.4,34.65,36.35336737135494,3.9533673713549433,2.25,False
2020-04-08,33.64,32.4,32.14482560734957,-1.4951743926504335,-1.240000000000002,False
2020-04-09,32.03,33.64,33.686302874311586,1.656302874311585,1.6099999999999994,False
2020-04-13,31.86,32.03,31.740964296053843,-0.1190357039461567,0.1700000000000017,False
2020-04-14,30.09,31.86,31.538138234918495,1.4481382349184955,1.7699999999999996,False
2020-04-15,28.0,30.09,29.740685496776415,1.7406854967764147,2.09,False
2020-04-16,32.15,28.0,27.36570227445798,-4.784297725542018,-4.149999999999999,False
2020-04-17,31.71,32.15,32.11674743021655,0.4067474302165479,0.4399999999999977,False
2020-04-20,29.72,31.71,31.641425547781164,1.9214255477811655,1.990000000000002,False
2020-04-21,23.71,29.72,29.170672276748352,5.460672276748351,6.009999999999998,False
2020-04-22,24.22,23.71,22.62334698350207,-1.5966530164979282,-0.509999999999998,False
2020-04-23,25.02,24.22,23.929656043112658,-1.0903439568873416,-0.8000000000000007,False
2020-04-24,25.18,25.02,25.04040413091609,-0.13959586908390875,-0.16000000000000014,False
2020-04-27,23.0,25.18,24.752248081246968,1.752248081246968,2.1799999999999997,False
2020-04-28,23.16,23.0,22.24600309540216,-0.9139969045978411,-0.16000000000000014,False
2020-04-29,24.4,23.16,22.97293402641705,-1.4270659735829483,-1.2399999999999984,False
2020-04-30,26.66,24.4,24.445459155769942,-2.214540844230058,-2.2600000000000016,False
2020-05-01,26.6,24.4,24.638246618134485,-1.9617533818655168,-2.200000000000003,False
2020-05-04,27.97,24.4,24.445912561201332,-3.5240874387986665,-3.5700000000000003,False
2020-05-05,31.98,24.4,25.503101051689768,-6.476898948310232,-7.580000000000002,False
2020-05-06,29.84,26.66,28.944627111796848,-0.895372888203152,-3.1799999999999997,False
2020-05-07,29.37,29.84,31.452786059237862,2.0827860592378613,0.46999999999999886,False
2020-05-08,30.86,29.37,29.796530517103605,-1.0634694828963944,-1.4899999999999984,False
2020-05-11,30.18,30.86,31.96837981874133,1.7883798187413298,0.6799999999999997,False
2020-05-12,29.47,30.18,30.364344400009863,0.8943444000098637,0.7100000000000009,False
2020-05-13,29.5,29.47,29.275388587080673,-0.22461141291932663,-0.030000000000001137,False
2020-05-14,34.52,29.5,29.593535619382102,-4.926464380617901,-5.020000000000003,False
2020-05-15,35.31,34.52,35.26432969602278,-0.045670303977225046,-0.7899999999999991,False
2020-05-18,37.78,35.31,35.68955895672336,-2.090441043276641,-2.469999999999999,False
2020-05-19,36.9,37.78,38.13612627853974,1.2361262785397429,0.8800000000000026,False
2020-05-20,36.11,36.9,36.678517520720185,0.5685175207201851,0.7899999999999991,False
2020-05-21,36.29,36.11,36.26266814787239,-0.02733185212760958,-0.17999999999999972,False
2020-05-22,35.64,36.29,36.51365954995654,0.8736595499565425,0.6499999999999986,False
2020-05-25,36.14,35.64,35.91849406576808,-0.22150593423192078,-0.5,False
2020-05-26,36.66,36.14,36.77774641048155,0.11774641048155132,-0.519999999999996,False
2020-05-27,35.01,36.66,37.280561026957635,2.270561026957637,1.6499999999999986,False
2020-05-28,36.19,35.01,34.51791007572123,-1.6720899242787652,-1.1799999999999997,False
2020-05-29,37.61,36.19,36.61881824221699,-0.9911817577830107,-1.4200000000000017,False
2020-06-01,38.61,37.61,38.27792857907299,-0.3320714209270079,-1.0,False
2020-06-02,39.58,38.61,39.10994390267751,-0.470056097322491,-0.9699999999999989,False
2020-06-03,39.45,39.58,40.07170560833726,0.6217056083372583,0.12999999999999545,False
2020-06-04,39.89,39.45,39.611789736903084,-0.2782102630969163,-0.4399999999999977,False
2020-06-05,42.07,39.89,40.123947647750924,-1.946052352249076,-2.1799999999999997,False
2020-06-08,40.8,42.07,43.00270078564767,2.2027007856476715,1.2700000000000031,False
2020-06-09,40.87,40.8,40.7696161119028,-0.10038388809719834,-0.07000000000000028,False
2020-06-10,41.36,40.87,41.01453915206558,-0.3454608479344188,-0.490000000000002,False
2020-06-11,38.63,41.36,41.70847485673973,3.0784748567397244,2.729999999999997,False
2020-06-12,39.28,38.63,38.122333775058834,-1.1576662249411669,-0.6499999999999986,False
2020-06-15,40.1,39.28,39.4277531462333,-0.6722468537667012,-0.8200000000000003,False
2020-06-16,40.8,40.1,40.541411400784305,-0.2585885992156918,-0.6999999999999957,False
2020-06-17,40.59,40.8,41.17968401752114,0.5896840175211366,0.20999999999999375,False
2020-06-18,41.36,40.59,40.641373659138495,-0.7186263408615048,-0.769999999999996,False
2020-06-19,41.87,41.36,41.61290199297451,-0.25709800702549046,-0.509999999999998,False
2020-06-22,42.98,41.87,42.3606521668385,-0.6193478331614983,-1.1099999999999994,False
2020-06-23,42.54,42.98,43.548687053021396,1.0086870530213972,0.4399999999999977,False
2020-06-24,40.56,42.54,42.640172571176244,2.0801725711762415,1.9799999999999969,False
2020-06-25,41.41,42.54,42.53190115991715,1.121901159917151,1.1300000000000026,False
2020-06-26,40.64,42.54,42.510881261541854,1.8708812615418537,1.8999999999999986,False
2020-06-29,41.85,40.56,40.11380044537186,-1.7361995546281435,-1.2899999999999991,False
2020-06-30,41.63,41.85,41.938745330001666,0.3087453300016634,0.21999999999999886,False
2020-07-01,42.09,41.63,41.45390404178235,-0.636095958217652,-0.46000000000000085,False
2020-07-02,42.92,42.09,42.04426878594245,-0.8757312140575522,-0.8299999999999983,False
2020-07-03,42.78,42.92,43.09643372299576,0.316433722995761,0.14000000000000057,False
2020-07-06,43.12,42.78,42.5379083976103,-0.5820916023896956,-0.3399999999999963,False
2020-07-07,43.01,43.12,43.12106859937088,0.11106859937088132,0.10999999999999943,False
2020-07-08,43.37,43.01,43.11520316477854,-0.25479683522145535,-0.35999999999999943,False
2020-07-09,42.35,43.37,43.4969243587662,1.1469243587661992,1.019999999999996,False
2020-07-10,43.17,42.35,42.34689359106947,-0.8231064089305349,-0.8200000000000003,False
2020-07-13,42.21,43.17,43.2653059422796,1.0553059422796025,0.9600000000000009,False
2020-07-14,43.1,42.21,41.995060384702725,-1.1049396152972761,-0.8900000000000006,False
2020-07-15,43.64,43.1,43.12258512765345,-0.5174148723465493,-0.5399999999999991,False
2020-07-16,43.53,43.64,43.70514107270961,0.17514107270960722,0.10999999999999943,False
2020-07-17,43.31,43.53,43.32931859928401,0.0193185992840057,0.21999999999999886,False
2020-07-20,43.37,43.31,43.12514458974891,-0.24485541025108404,-0.05999999999999517,False
2020-07-21,44.18,43.37,43.33114054698909,-0.8488594530109097,-0.8100000000000023,False
2020-07-22,44.57,44.18,44.39820402506457,-0.17179597493542786,-0.39000000000000057,False
2020-07-23,43.68,44.57,44.72837452655271,1.0483745265527133,0.8900000000000006,False
2020-07-24,43.89,43.68,43.500199271817436,-0.38980072818256417,-0.21000000000000085,False
2020-07-27,43.95,43.89,43.949598105577614,-0.00040189442238869333,-0.060000000000002274,False
2020-07-28,43.65,43.95,44.00460006283422,0.35460006283422274,0.30000000000000426,False
2020-07-29,44.1,43.65,43.53153453632676,-0.5684654636732418,-0.45000000000000284,False
2020-07-30,43.6,44.1,44.167282331413325,0.567282331413324,0.5,False
2020-07-31,43.71,43.6,43.75417007031646,0.04417007031646136,-0.10999999999999943,False
2020-08-03,43.88,43.71,43.75047976900156,-0.12952023099844467,-0.1700000000000017,False
2020-08-04,44.36,43.88,44.05416937729435,-0.3058306227056491,-0.4799999999999969,False
2020-08-05,45.33,44.36,44.602278741149334,-0.7277212588506643,-0.9699999999999989,False
2020-08-06,45.12,45.33,45.83800959840234,0.7180095984023396,0.21000000000000085,False
2020-08-07,44.69,45.12,45.202255156565926,0.5122551565659279,0.4299999999999997,False
2020-08-10,44.96,44.69,44.6050970716756,-0.3549029283243996,-0.2700000000000031,False
2020-08-11,44.54,44.96,45.09191922279385,0.551919222793849,0.4200000000000017,False
2020-08-12,45.32,44.54,44.499531293734904,-0.8204687062650962,-0.7800000000000011,False
2020-08-13,45.89,45.32,45.528381512326035,-0.3616184876739652,-0.5700000000000003,False
2020-08-14,45.49,45.89,45.98730222346677,0.4973022234667681,0.3999999999999986,False
2020-08-17,45.85,45.49,45.442198773624696,-0.40780122637530525,-0.35999999999999943,False
2020-08-18,45.59,45.85,45.90288002151094,0.3128800215109351,0.259999999999998,False
2020-08-19,45.69,45.59,45.464658178343534,-0.225341821656464,-0.09999999999999432,False
2020-08-20,45.42,45.69,45.60599049739174,0.18599049739173523,0.269999999999996,False
2020-08-21,44.75,45.42,45.474295873544406,0.7242958735444063,0.6700000000000017,False
2020-08-24,45.54,44.75,44.6031862076747,-0.9368137923252959,-0.7899999999999991,False
2020-08-25,46.5,45.54,45.63603148396302,-0.8639685160369766,-0.9600000000000009,False
2020-08-26,46.29,46.5,46.676054362952755,0.3860543629527555,0.21000000000000085,False
2020-08-27,45.65,46.29,46.102363615855175,0.4523636158551767,0.6400000000000006,False
2020-08-28,45.94,45.65,45.46060786635063,-0.4793921336493696,-0.28999999999999915,False
2020-08-31,45.57,45.94,45.874469771489316,0.3044697714893161,0.36999999999999744,False
2020-09-01,45.77,45.57,45.47035565647603,-0.2996443435239726,-0.20000000000000284,False
2020-09-02,44.39,45.77,45.704277449571485,1.3142774495714846,1.3800000000000026,False
2020-09-03,44.0,44.39,44.099748451123794,0.09974845112379427,0.39000000000000057,False
2020-09-04,42.35,44.0,43.78745037812127,1.4374503781212695,1.6499999999999986,False
2020-09-07,42.04,42.35,42.050659531568414,0.010659531568414593,0.3100000000000023,False
2020-09-08,39.78,42.04,41.639278922375716,1.8592789223757151,2.259999999999998,False
2020-09-09,40.62,39.78,39.32450867449658,-1.29549132550342,-0.8399999999999963,False
2020-09-10,40.27,40.62,40.5342095825024,0.2642095825023958,0.3499999999999943,False
2020-09-11,40.49,40.27,39.910155495370006,-0.579844504629996,-0.21999999999999886,False
2020-09-14,40.39,40.49,40.17459361854945,-0.21540638145054913,0.10000000000000142,False
2020-09-15,41.3,40.39,40.122372636821105,-1.1776273631788925,-0.9099999999999966,False
2020-09-16,42.89,41.3,41.43910983218084,-1.4508901678191606,-1.5900000000000034,False
2020-09-17,43.77,42.89,43.28018855809149,-0.48981144190851467,-0.8800000000000026,False
2020-09-18,43.68,43.77,44.23939161001902,0.5593916100190199,0.09000000000000341,False
2020-09-21,42.22,43.68,43.68736513732206,1.4673651373220622,1.4600000000000009,False
2020-09-22,42.28,42.22,42.122764679813095,-0.15723532018690634,-0.060000000000002274,False
2020-09-23,42.0,42.28,42.034839245917155,0.034839245917154926,0.28000000000000114,False
2020-09-24,41.96,42.0,41.95982813235753,-0.00017186764247156816,0.03999999999999915,False
2020-09-25,42.26,41.96,41.904545715716814,-0.3554542842831836,-0.29999999999999716,False
2020-09-28,42.84,42.26,42.22369037311631,-0.616309626883691,-0.5800000000000054,False
2020-09-29,41.37,42.84,42.95705903214801,1.5870590321480122,1.470000000000006,False
2020-09-30,42.12,41.37,40.96486104095275,-1.1551389590472496,-0.75,False
2020-10-01,40.71,41.37,41.282500364483724,0.572500364483723,0.6599999999999966,False
2020-10-02,38.9,41.37,41.2453017015716,2.3453017015716,2.469999999999999,False
2020-10-05,41.53,41.37,40.83604050849938,-0.6939594915006211,-0.1600000000000037,False
2020-10-06,41.86,41.37,41.55113560099969,-0.3088643990003064,-0.490000000000002,False
2020-10-07,42.15,41.37,41.33288577320359,-0.8171142267964058,-0.7800000000000011,False
2020-10-08,43.33,41.37,41.35251522501529,-1.9774847749847098,-1.9600000000000009,False
2020-10-09,42.82,42.12,42.50938907820293,-0.31061092179707117,-0.7000000000000028,False
2020-10-12,41.81,42.82,42.9915267057708,1.1815267057707999,1.009999999999998,False
2020-10-13,42.47,41.81,41.78775059812439,-0.6822494018756089,-0.6599999999999966,False
2020-10-14,43.38,42.47,42.57150529955097,-0.8084947004490317,-0.9100000000000037,False
2020-10-15,43.48,43.38,43.78830779398133,0.308307793981335,-0.09999999999999432,False
2020-10-16,43.16,43.48,43.94069138081444,0.7806913808144458,0.3200000000000003,False
2020-10-19,42.86,43.16,43.23235840994032,0.3723584099403183,0.29999999999999716,False
2020-10-20,43.35,42.86,42.904416396094014,-0.4455836039059875,-0.490000000000002,False
2020-10-21,42.06,43.35,43.582113285835185,1.5221132858351822,1.2899999999999991,False
2020-10-22,42.67,42.06,41.82800253000677,-0.8419974699932311,-0.6099999999999994,False
2020-10-23,41.53,42.67,42.75992758443505,1.2299275844350461,1.1400000000000006,False
2020-10-26,40.81,41.53,41.421386082154385,0.6113860821543824,0.7199999999999989,False
2020-10-27,41.02,40.81,40.44726520172336,-0.5727347982766418,-0.21000000000000085,False
2020-10-28,39.54,41.02,40.97253376009167,1.4325337600916725,1.480000000000004,False
2020-10-29,38.11,39.54,39.20789012654941,1.0978901265494088,1.4299999999999997,False
2020-10-30,37.86,38.11,37.810911760692086,-0.049088239307913284,0.25,False
2020-11-02,39.24,37.86,37.669576216063824,-1.570423783936178,-1.3800000000000026,False
2020-11-03,40.16,39.24,39.81989325734457,-0.3401067426554292,-0.9199999999999946,False
2020-11-04,41.2,40.16,40.48377704552695,-0.7162229544730536,-1.0400000000000063,False
2020-11-05,40.8,41.2,41.44503806919329,0.6450380691932907,0.4000000000000057,False
2020-11-06,40.09,40.8,40.75011781013801,0.6601178101380043,0.7099999999999937,False
2020-11-09,42.02,40.09,39.86863683942513,-2.151363160574874,-1.9299999999999997,False
2020-11-10,44.05,42.02,42.78667529815491,-1.263324701845086,-2.029999999999994,False
2020-11-11,43.77,44.05,44.83184482211347,1.0618448221134642,0.27999999999999403,False
2020-11-12,43.5,43.77,43.893379105573615,0.3933791055736151,0.2700000000000031,False
2020-11-13,42.8,43.5,43.25196024034661,0.4519602403466152,0.7000000000000028,False
2020-11-16,44.02,42.8,42.42117300980335,-1.598826990196656,-1.220000000000006,False
2020-11-17,43.99,44.02,44.15738546960082,0.16738546960081635,0.030000000000001137,False
2020-11-18,44.31,43.99,43.88313299073973,-0.42686700926027044,-0.3200000000000003,False
2020-11-19,44.32,44.31,44.34183856485319,0.02183856485319069,-0.00999999999999801,False
2020-11-20,45.31,44.32,44.36279876234373,-0.9472012376562731,-0.990000000000002,False
2020-11-23,45.81,45.31,45.371635856112036,-0.4383641438879664,-0.5,False
2020-11-24,47.84,45.81,45.85899922387361,-1.9810007761263932,-2.030000000000001,False
2020-11-25,48.73,47.84,48.37590342602301,-0.3540965739769888,-0.8899999999999935,False
2020-11-26,47.77,48.73,49.112218956725044,1.3422189567250413,0.9599999999999937,False
2020-11-27,48.3,47.77,47.655066973715016,-0.6449330262849813,-0.529999999999994,False
2020-11-30,47.76,48.3,48.33638227442214,0.5763822744221443,0.5399999999999991,False
2020-12-01,47.25,47.76,47.782289438954976,0.5322894389549759,0.509999999999998,False
2020-12-02,47.97,47.25,47.1996539288086,-0.7703460711913976,-0.7199999999999989,False
